SnapshotDate,ProductID,WarehouseID,StockOnHand,SafetyStock
2024-12-09,PRD006,WH06,609,229
2024-12-16,PRD006,WH06,584,229
2024-12-23,PRD006,WH06,618,229
2024-12-30,PRD006,WH06,518,229
2025-01-06,PRD006,WH06,474,229
2025-01-13,PRD006,WH06,454,229
2025-01-20,PRD006,WH06,478,229
2025-01-27,PRD006,WH06,473,229
2025-02-03,PRD006,WH06,374,229
2025-02-10,PRD006,WH06,290,229
2025-02-17,PRD006,WH06,317,229
2025-02-24,PRD006,WH06,388,229
2025-03-03,PRD006,WH06,316,229
2025-03-10,PRD006,WH06,320,229
2025-03-17,PRD006,WH06,324,229
2025-03-24,PRD006,WH06,352,229
2025-03-31,PRD006,WH06,276,229
2025-04-07,PRD006,WH06,294,229
2025-04-14,PRD006,WH06,191,229
2025-04-21,PRD006,WH06,74,229
2025-04-28,PRD006,WH06,121,229
2025-05-05,PRD006,WH06,178,229
2025-05-12,PRD006,WH06,244,229
2025-05-19,PRD006,WH06,125,229
2025-05-26,PRD006,WH06,73,229
2025-06-02,PRD006,WH06,131,229
2025-06-09,PRD006,WH06,131,229
2025-06-16,PRD006,WH06,81,229
2025-06-23,PRD006,WH06,65,229
2025-06-30,PRD006,WH06,21,229
2025-07-07,PRD006,WH06,0,229
2025-07-14,PRD006,WH06,0,229
2025-07-21,PRD006,WH06,0,229
2025-07-28,PRD006,WH06,36,229
2025-08-04,PRD006,WH06,98,229
2025-08-11,PRD006,WH06,196,229
2025-08-18,PRD006,WH06,230,229
2025-08-25,PRD006,WH06,122,229
2025-09-01,PRD006,WH06,149,229
2025-09-08,PRD006,WH06,224,229
2025-09-15,PRD006,WH06,306,229
2025-09-22,PRD006,WH06,202,229
2025-09-29,PRD006,WH06,249,229
2025-10-06,PRD006,WH06,311,229
2025-10-13,PRD006,WH06,313,229
2025-10-20,PRD006,WH06,334,229
2025-10-27,PRD006,WH06,355,229
2025-11-03,PRD006,WH06,325,229
2025-11-10,PRD006,WH06,292,229
2025-11-17,PRD006,WH06,174,229
2025-11-24,PRD006,WH06,58,229
2025-12-01,PRD006,WH06,0,229
2025-12-08,PRD006,WH06,84,229
2025-12-15,PRD006,WH06,145,229
2025-12-22,PRD006,WH06,157,229
2025-12-29,PRD006,WH06,134,229
2024-01-01,PRD007,WH06,545,491
2024-01-08,PRD007,WH06,433,491
2024-01-15,PRD007,WH06,474,491
2024-01-22,PRD007,WH06,541,491
2024-01-29,PRD007,WH06,448,491
2024-02-05,PRD007,WH06,385,491
2024-02-12,PRD007,WH06,330,491
2024-02-19,PRD007,WH06,323,491
2024-02-26,PRD007,WH06,358,491
2024-03-04,PRD007,WH06,282,491
2024-03-11,PRD007,WH06,263,491
2024-03-18,PRD007,WH06,146,491
2024-03-25,PRD007,WH06,150,491
2024-04-01,PRD007,WH06,157,491
2024-04-08,PRD007,WH06,252,491
2024-04-15,PRD007,WH06,197,491
2024-04-22,PRD007,WH06,138,491
2024-04-29,PRD007,WH06,207,491
2024-05-06,PRD007,WH06,252,491
2024-05-13,PRD007,WH06,190,491
2024-05-20,PRD007,WH06,102,491
2024-05-27,PRD007,WH06,162,491
2024-06-03,PRD007,WH06,65,491
2024-06-10,PRD007,WH06,41,491
2024-06-17,PRD007,WH06,129,491
2024-06-24,PRD007,WH06,54,491
2024-07-01,PRD007,WH06,145,491
2024-07-08,PRD007,WH06,108,491
2024-07-15,PRD007,WH06,202,491
2024-07-22,PRD007,WH06,125,491
2024-07-29,PRD007,WH06,195,491
2024-08-05,PRD007,WH06,271,491
2024-08-12,PRD007,WH06,299,491
2024-08-19,PRD007,WH06,216,491
2024-08-26,PRD007,WH06,112,491
2024-09-02,PRD007,WH06,198,491
2024-09-09,PRD007,WH06,96,491
2024-09-16,PRD007,WH06,2,491
2024-09-23,PRD007,WH06,0,491
2024-09-30,PRD007,WH06,25,491
2024-10-07,PRD007,WH06,0,491
2024-10-14,PRD007,WH06,0,491
2024-10-21,PRD007,WH06,51,491
2024-10-28,PRD007,WH06,0,491
2024-11-04,PRD007,WH06,0,491
2024-11-11,PRD007,WH06,0,491
2024-11-18,PRD007,WH06,0,491
2024-11-25,PRD007,WH06,0,491
2024-12-02,PRD007,WH06,9,491
2024-12-09,PRD007,WH06,0,491
2024-12-16,PRD007,WH06,0,491
2024-12-23,PRD007,WH06,0,491
2024-12-30,PRD007,WH06,0,491
2025-01-06,PRD007,WH06,0,491
2025-01-13,PRD007,WH06,92,491
2025-01-20,PRD007,WH06,96,491
2025-01-27,PRD007,WH06,186,491
2025-02-03,PRD007,WH06,144,491
2025-02-10,PRD007,WH06,84,491
2025-02-17,PRD007,WH06,66,491
2025-02-24,PRD007,WH06,50,491
2025-03-03,PRD007,WH06,0,491
2025-03-10,PRD007,WH06,16,491
2025-03-17,PRD007,WH06,77,491
2025-03-24,PRD007,WH06,142,491
2025-03-31,PRD007,WH06,48,491
2025-04-07,PRD007,WH06,58,491
2025-04-14,PRD007,WH06,131,491
2025-04-21,PRD007,WH06,203,491
2025-04-28,PRD007,WH06,267,491
2025-05-05,PRD007,WH06,150,491
2025-05-12,PRD007,WH06,81,491
2025-05-19,PRD007,WH06,171,491
2025-05-26,PRD007,WH06,115,491
2025-06-02,PRD007,WH06,120,491
2025-06-09,PRD007,WH06,99,491
2025-06-16,PRD007,WH06,0,491
2025-06-23,PRD007,WH06,0,491
2025-06-30,PRD007,WH06,72,491
2025-07-07,PRD007,WH06,7,491
2025-07-14,PRD007,WH06,0,491
2025-07-21,PRD007,WH06,0,491
2025-07-28,PRD007,WH06,0,491
2025-08-04,PRD007,WH06,0,491
2025-08-11,PRD007,WH06,0,491
2025-08-18,PRD007,WH06,52,491
2025-08-25,PRD007,WH06,0,491
2025-09-01,PRD007,WH06,54,491
2025-09-08,PRD007,WH06,57,491
2025-09-15,PRD007,WH06,7,491
2025-09-22,PRD007,WH06,0,491
2025-09-29,PRD007,WH06,0,491
2025-10-06,PRD007,WH06,8,491
2025-10-13,PRD007,WH06,0,491
2025-10-20,PRD007,WH06,0,491
2025-10-27,PRD007,WH06,0,491
2025-11-03,PRD007,WH06,54,491
2025-11-10,PRD007,WH06,66,491
2025-11-17,PRD007,WH06,69,491
2025-11-24,PRD007,WH06,154,491
2025-12-01,PRD007,WH06,190,491
2025-12-08,PRD007,WH06,250,491
2025-12-15,PRD007,WH06,256,491
2025-12-22,PRD007,WH06,351,491
2025-12-29,PRD007,WH06,241,491
2024-01-01,PRD008,WH06,91,344
2024-01-08,PRD008,WH06,15,344
2024-01-15,PRD008,WH06,0,344
2024-01-22,PRD008,WH06,0,344
2024-01-29,PRD008,WH06,69,344
2024-02-05,PRD008,WH06,0,344
2024-02-12,PRD008,WH06,0,344
2024-02-19,PRD008,WH06,43,344
2024-02-26,PRD008,WH06,118,344
2024-03-04,PRD008,WH06,142,344
2024-03-11,PRD008,WH06,23,344
2024-03-18,PRD008,WH06,27,344
2024-03-25,PRD008,WH06,54,344
2024-04-01,PRD008,WH06,116,344
2024-04-08,PRD008,WH06,6,344
2024-04-15,PRD008,WH06,0,344
2024-04-22,PRD008,WH06,0,344
2024-04-29,PRD008,WH06,0,344
2024-05-06,PRD008,WH06,2,344
2024-05-13,PRD008,WH06,54,344
2024-05-20,PRD008,WH06,0,344
2024-05-27,PRD008,WH06,0,344
2024-06-03,PRD008,WH06,0,344
2024-06-10,PRD008,WH06,20,344
2024-06-17,PRD008,WH06,44,344
2024-06-24,PRD008,WH06,0,344
2024-07-01,PRD008,WH06,0,344
2024-07-08,PRD008,WH06,0,344
2024-07-15,PRD008,WH06,0,344
2024-07-22,PRD008,WH06,21,344
2024-07-29,PRD008,WH06,87,344
2024-08-05,PRD008,WH06,115,344
2024-08-12,PRD008,WH06,155,344
2024-08-19,PRD008,WH06,221,344
2024-08-26,PRD008,WH06,244,344
2024-09-02,PRD008,WH06,235,344
2024-09-09,PRD008,WH06,200,344
2024-09-16,PRD008,WH06,218,344
2024-09-23,PRD008,WH06,315,344
2024-09-30,PRD008,WH06,317,344
2024-10-07,PRD008,WH06,345,344
2024-10-14,PRD008,WH06,371,344
2024-10-21,PRD008,WH06,417,344
2024-10-28,PRD008,WH06,311,344
2024-11-04,PRD008,WH06,242,344
2024-11-11,PRD008,WH06,152,344
2024-11-18,PRD008,WH06,154,344
2024-11-25,PRD008,WH06,203,344
2024-12-02,PRD008,WH06,144,344
2024-12-09,PRD008,WH06,210,344
2024-12-16,PRD008,WH06,266,344
2024-12-23,PRD008,WH06,304,344
2024-12-30,PRD008,WH06,233,344
2025-01-06,PRD008,WH06,139,344
2025-01-13,PRD008,WH06,25,344
2025-01-20,PRD008,WH06,105,344
2025-01-27,PRD008,WH06,62,344
2025-02-03,PRD008,WH06,132,344
2025-02-10,PRD008,WH06,12,344
2025-02-17,PRD008,WH06,36,344
2025-02-24,PRD008,WH06,0,344
2025-03-03,PRD008,WH06,0,344
2025-03-10,PRD008,WH06,25,344
2025-03-17,PRD008,WH06,0,344
2025-03-24,PRD008,WH06,95,344
2025-03-31,PRD008,WH06,147,344
2025-04-07,PRD008,WH06,108,344
2025-04-14,PRD008,WH06,7,344
2025-04-21,PRD008,WH06,72,344
2025-04-28,PRD008,WH06,171,344
2025-05-05,PRD008,WH06,100,344
2025-05-12,PRD008,WH06,145,344
2025-05-19,PRD008,WH06,165,344
2025-05-26,PRD008,WH06,169,344
2025-06-02,PRD008,WH06,216,344
2025-06-09,PRD008,WH06,273,344
2025-06-16,PRD008,WH06,345,344
2025-06-23,PRD008,WH06,428,344
2025-06-30,PRD008,WH06,340,344
2025-07-07,PRD008,WH06,283,344
2025-07-14,PRD008,WH06,334,344
2025-07-21,PRD008,WH06,323,344
2025-07-28,PRD008,WH06,367,344
2025-08-04,PRD008,WH06,258,344
2025-08-11,PRD008,WH06,222,344
2025-08-18,PRD008,WH06,167,344
2025-08-25,PRD008,WH06,52,344
2025-09-01,PRD008,WH06,0,344
2025-09-08,PRD008,WH06,0,344
2025-09-15,PRD008,WH06,2,344
2025-09-22,PRD008,WH06,96,344
2025-09-29,PRD008,WH06,153,344
2025-10-06,PRD008,WH06,96,344
2025-10-13,PRD008,WH06,77,344
2025-10-20,PRD008,WH06,0,344
2025-10-27,PRD008,WH06,76,344
2025-11-03,PRD008,WH06,0,344
2025-11-10,PRD008,WH06,0,344
2025-11-17,PRD008,WH06,6,344
2025-11-24,PRD008,WH06,3,344
2025-12-01,PRD008,WH06,50,344
2025-12-08,PRD008,WH06,88,344
2025-12-15,PRD008,WH06,162,344
2025-12-22,PRD008,WH06,256,344
2025-12-29,PRD008,WH06,294,344
2024-01-01,PRD009,WH06,662,162
2024-01-08,PRD009,WH06,692,162
2024-01-15,PRD009,WH06,595,162
2024-01-22,PRD009,WH06,538,162
2024-01-29,PRD009,WH06,471,162
2024-02-05,PRD009,WH06,431,162
2024-02-12,PRD009,WH06,382,162
2024-02-19,PRD009,WH06,359,162
2024-02-26,PRD009,WH06,299,162
2024-03-04,PRD009,WH06,299,162
2024-03-11,PRD009,WH06,193,162
2024-03-18,PRD009,WH06,280,162
2024-03-25,PRD009,WH06,378,162
2024-04-01,PRD009,WH06,476,162
2024-04-08,PRD009,WH06,500,162
2024-04-15,PRD009,WH06,465,162
2024-04-22,PRD009,WH06,557,162
2024-04-29,PRD009,WH06,441,162
2024-05-06,PRD009,WH06,486,162
2024-05-13,PRD009,WH06,522,162
2024-05-20,PRD009,WH06,599,162
2024-05-27,PRD009,WH06,489,162
2024-06-03,PRD009,WH06,394,162
2024-06-10,PRD009,WH06,377,162
2024-06-17,PRD009,WH06,463,162
2024-06-24,PRD009,WH06,399,162
2024-07-01,PRD009,WH06,350,162
2024-07-08,PRD009,WH06,390,162
2024-07-15,PRD009,WH06,317,162
2024-07-22,PRD009,WH06,412,162
2024-07-29,PRD009,WH06,363,162
2024-08-05,PRD009,WH06,402,162
2024-08-12,PRD009,WH06,397,162
2024-08-19,PRD009,WH06,428,162
2024-08-26,PRD009,WH06,390,162
2024-09-02,PRD009,WH06,432,162
2024-09-09,PRD009,WH06,496,162
2024-09-16,PRD009,WH06,526,162
2024-09-23,PRD009,WH06,501,162
2024-09-30,PRD009,WH06,427,162
2024-10-07,PRD009,WH06,432,162
2024-10-14,PRD009,WH06,400,162
2024-10-21,PRD009,WH06,424,162
2024-10-28,PRD009,WH06,496,162
2024-11-04,PRD009,WH06,495,162
2024-11-11,PRD009,WH06,489,162
2024-11-18,PRD009,WH06,537,162
2024-11-25,PRD009,WH06,471,162
2024-12-02,PRD009,WH06,520,162
2024-12-09,PRD009,WH06,438,162
2024-12-16,PRD009,WH06,429,162
2024-12-23,PRD009,WH06,478,162
2024-12-30,PRD009,WH06,374,162
2025-01-06,PRD009,WH06,425,162
2025-01-13,PRD009,WH06,449,162
2025-01-20,PRD009,WH06,447,162
2025-01-27,PRD009,WH06,482,162
2025-02-03,PRD009,WH06,386,162
2025-02-10,PRD009,WH06,411,162
2025-02-17,PRD009,WH06,457,162
2025-02-24,PRD009,WH06,431,162
2025-03-03,PRD009,WH06,414,162
2025-03-10,PRD009,WH06,503,162
2025-03-17,PRD009,WH06,493,162
2025-03-24,PRD009,WH06,576,162
2025-03-31,PRD009,WH06,494,162
2025-04-07,PRD009,WH06,550,162
2025-04-14,PRD009,WH06,636,162
2025-04-21,PRD009,WH06,680,162
2025-04-28,PRD009,WH06,573,162
2025-05-05,PRD009,WH06,519,162
2025-05-12,PRD009,WH06,451,162
2025-05-19,PRD009,WH06,466,162
2025-05-26,PRD009,WH06,375,162
2025-06-02,PRD009,WH06,355,162
2025-06-09,PRD009,WH06,301,162
2025-06-16,PRD009,WH06,390,162
2025-06-23,PRD009,WH06,394,162
2025-06-30,PRD009,WH06,470,162
2025-07-07,PRD009,WH06,350,162
2025-07-14,PRD009,WH06,352,162
2025-07-21,PRD009,WH06,439,162
2025-07-28,PRD009,WH06,404,162
2025-08-04,PRD009,WH06,410,162
2025-08-11,PRD009,WH06,453,162
2025-08-18,PRD009,WH06,517,162
2025-08-25,PRD009,WH06,503,162
2025-09-01,PRD009,WH06,556,162
2025-09-08,PRD009,WH06,561,162
2025-09-15,PRD009,WH06,484,162
2025-09-22,PRD009,WH06,567,162
2025-09-29,PRD009,WH06,456,162
2025-10-06,PRD009,WH06,471,162
2025-10-13,PRD009,WH06,406,162
2025-10-20,PRD009,WH06,430,162
2025-10-27,PRD009,WH06,365,162
2025-11-03,PRD009,WH06,319,162
2025-11-10,PRD009,WH06,415,162
2025-11-17,PRD009,WH06,347,162
2025-11-24,PRD009,WH06,237,162
2025-12-01,PRD009,WH06,329,162
2025-12-08,PRD009,WH06,362,162
2025-12-15,PRD009,WH06,297,162
2025-12-22,PRD009,WH06,272,162
2025-12-29,PRD009,WH06,232,162
2024-01-01,PRD010,WH06,700,489
2024-01-08,PRD010,WH06,781,489
2024-01-15,PRD010,WH06,871,489
2024-01-22,PRD010,WH06,756,489
2024-01-29,PRD010,WH06,836,489
2024-02-05,PRD010,WH06,818,489
2024-02-12,PRD010,WH06,710,489
2024-02-19,PRD010,WH06,668,489
2024-02-26,PRD010,WH06,767,489
2024-03-04,PRD010,WH06,765,489
2024-03-11,PRD010,WH06,837,489
2024-03-18,PRD010,WH06,917,489
2024-03-25,PRD010,WH06,986,489
2024-04-01,PRD010,WH06,917,489
2024-04-08,PRD010,WH06,974,489
2024-04-15,PRD010,WH06,932,489
2024-04-22,PRD010,WH06,965,489
2024-04-29,PRD010,WH06,997,489
2024-05-06,PRD010,WH06,1078,489
2024-05-13,PRD010,WH06,1117,489
2024-05-20,PRD010,WH06,1161,489
2024-05-27,PRD010,WH06,1215,489
2024-06-03,PRD010,WH06,1139,489
2024-06-10,PRD010,WH06,1207,489
2024-06-17,PRD010,WH06,1157,489
2024-06-24,PRD010,WH06,1129,489
2024-07-01,PRD010,WH06,1063,489
2024-07-08,PRD010,WH06,1103,489
2024-07-15,PRD010,WH06,1098,489
2024-07-22,PRD010,WH06,1142,489
2024-07-29,PRD010,WH06,1236,489
2024-08-05,PRD010,WH06,1233,489
2024-08-12,PRD010,WH06,1303,489
2024-08-19,PRD010,WH06,1269,489
2024-08-26,PRD010,WH06,1168,489
2024-09-02,PRD010,WH06,1192,489
2024-09-09,PRD010,WH06,1110,489
2024-09-16,PRD010,WH06,1116,489
2024-09-23,PRD010,WH06,1012,489
2024-09-30,PRD010,WH06,1073,489
2024-10-07,PRD010,WH06,1081,489
2024-10-14,PRD010,WH06,1114,489
2024-10-21,PRD010,WH06,1123,489
2024-10-28,PRD010,WH06,1175,489
2024-11-04,PRD010,WH06,1233,489
2024-11-11,PRD010,WH06,1124,489
2024-11-18,PRD010,WH06,1013,489
2024-11-25,PRD010,WH06,905,489
2024-12-02,PRD010,WH06,951,489
2024-12-09,PRD010,WH06,855,489
2024-12-16,PRD010,WH06,848,489
2024-12-23,PRD010,WH06,764,489
2024-12-30,PRD010,WH06,825,489
2025-01-06,PRD010,WH06,888,489
2025-01-13,PRD010,WH06,831,489
2025-01-20,PRD010,WH06,780,489
2025-01-27,PRD010,WH06,723,489
2025-02-03,PRD010,WH06,629,489
2025-02-10,PRD010,WH06,586,489
2025-02-17,PRD010,WH06,647,489
2025-02-24,PRD010,WH06,649,489
2025-03-03,PRD010,WH06,683,489
2025-03-10,PRD010,WH06,776,489
2025-03-17,PRD010,WH06,755,489
2025-03-24,PRD010,WH06,641,489
2025-03-31,PRD010,WH06,693,489
2025-04-07,PRD010,WH06,681,489
2025-04-14,PRD010,WH06,758,489
2025-04-21,PRD010,WH06,796,489
2025-04-28,PRD010,WH06,884,489
2025-05-05,PRD010,WH06,962,489
2025-05-12,PRD010,WH06,854,489
2025-05-19,PRD010,WH06,846,489
2025-05-26,PRD010,WH06,747,489
2025-06-02,PRD010,WH06,641,489
2025-06-09,PRD010,WH06,691,489
2025-06-16,PRD010,WH06,684,489
2025-06-23,PRD010,WH06,658,489
2025-06-30,PRD010,WH06,740,489
2025-07-07,PRD010,WH06,704,489
2025-07-14,PRD010,WH06,712,489
2025-07-21,PRD010,WH06,634,489
2025-07-28,PRD010,WH06,728,489
2025-08-04,PRD010,WH06,670,489
2025-08-11,PRD010,WH06,578,489
2025-08-18,PRD010,WH06,650,489
2025-08-25,PRD010,WH06,655,489
2025-09-01,PRD010,WH06,626,489
2025-09-08,PRD010,WH06,627,489
2025-09-15,PRD010,WH06,673,489
2025-09-22,PRD010,WH06,560,489
2025-09-29,PRD010,WH06,491,489
2025-10-06,PRD010,WH06,405,489
2025-10-13,PRD010,WH06,461,489
2025-10-20,PRD010,WH06,491,489
2025-10-27,PRD010,WH06,580,489
2025-11-03,PRD010,WH06,639,489
2025-11-10,PRD010,WH06,646,489
2025-11-17,PRD010,WH06,737,489
2025-11-24,PRD010,WH06,752,489
2025-12-01,PRD010,WH06,793,489
2025-12-08,PRD010,WH06,883,489
2025-12-15,PRD010,WH06,971,489
2025-12-22,PRD010,WH06,1034,489
2025-12-29,PRD010,WH06,1027,489
2024-01-01,PRD011,WH06,407,162
2024-01-08,PRD011,WH06,415,162
2024-01-15,PRD011,WH06,390,162
2024-01-22,PRD011,WH06,353,162
2024-01-29,PRD011,WH06,300,162
2024-02-05,PRD011,WH06,347,162
2024-02-12,PRD011,WH06,383,162
2024-02-19,PRD011,WH06,395,162
2024-02-26,PRD011,WH06,438,162
2024-03-04,PRD011,WH06,470,162
2024-03-11,PRD011,WH06,547,162
2024-03-18,PRD011,WH06,550,162
2024-03-25,PRD011,WH06,634,162
2024-04-01,PRD011,WH06,594,162
2024-04-08,PRD011,WH06,631,162
2024-04-15,PRD011,WH06,549,162
2024-04-22,PRD011,WH06,632,162
2024-04-29,PRD011,WH06,535,162
2024-05-06,PRD011,WH06,418,162
2024-05-13,PRD011,WH06,300,162
2024-05-20,PRD011,WH06,385,162
2024-05-27,PRD011,WH06,423,162
2024-06-03,PRD011,WH06,447,162
2024-06-10,PRD011,WH06,513,162
2024-06-17,PRD011,WH06,583,162
2024-06-24,PRD011,WH06,598,162
2024-07-01,PRD011,WH06,630,162
2024-07-08,PRD011,WH06,648,162
2024-07-15,PRD011,WH06,745,162
2024-07-22,PRD011,WH06,778,162
2024-07-29,PRD011,WH06,815,162
2024-08-05,PRD011,WH06,884,162
2024-08-12,PRD011,WH06,901,162
2024-08-19,PRD011,WH06,999,162
2024-08-26,PRD011,WH06,1015,162
2024-09-02,PRD011,WH06,1112,162
2024-09-09,PRD011,WH06,1187,162
2024-09-16,PRD011,WH06,1071,162
2024-09-23,PRD011,WH06,1051,162
2024-09-30,PRD011,WH06,1048,162
2024-10-07,PRD011,WH06,943,162
2024-10-14,PRD011,WH06,899,162
2024-10-21,PRD011,WH06,780,162
2024-10-28,PRD011,WH06,677,162
2024-11-04,PRD011,WH06,775,162
2024-11-11,PRD011,WH06,691,162
2024-11-18,PRD011,WH06,619,162
2024-11-25,PRD011,WH06,507,162
2024-12-02,PRD011,WH06,580,162
2024-12-09,PRD011,WH06,617,162
2024-12-16,PRD011,WH06,551,162
2024-12-23,PRD011,WH06,448,162
2024-12-30,PRD011,WH06,495,162
2025-01-06,PRD011,WH06,482,162
2025-01-13,PRD011,WH06,399,162
2025-01-20,PRD011,WH06,291,162
2025-01-27,PRD011,WH06,295,162
2025-02-03,PRD011,WH06,390,162
2025-02-10,PRD011,WH06,295,162
2025-02-17,PRD011,WH06,205,162
2025-02-24,PRD011,WH06,139,162
2025-03-03,PRD011,WH06,82,162
2025-03-10,PRD011,WH06,36,162
2025-03-17,PRD011,WH06,51,162
2025-03-24,PRD011,WH06,26,162
2025-03-31,PRD011,WH06,122,162
2025-04-07,PRD011,WH06,121,162
2025-04-14,PRD011,WH06,213,162
2025-04-21,PRD011,WH06,123,162
2025-04-28,PRD011,WH06,213,162
2025-05-05,PRD011,WH06,234,162
2025-05-12,PRD011,WH06,170,162
2025-05-19,PRD011,WH06,265,162
2025-05-26,PRD011,WH06,222,162
2025-06-02,PRD011,WH06,177,162
2025-06-09,PRD011,WH06,72,162
2025-06-16,PRD011,WH06,109,162
2025-06-23,PRD011,WH06,10,162
2025-06-30,PRD011,WH06,67,162
2025-07-07,PRD011,WH06,45,162
2025-07-14,PRD011,WH06,69,162
2025-07-21,PRD011,WH06,115,162
2025-07-28,PRD011,WH06,210,162
2025-08-04,PRD011,WH06,259,162
2025-08-11,PRD011,WH06,257,162
2025-08-18,PRD011,WH06,354,162
2025-08-25,PRD011,WH06,256,162
2025-09-01,PRD011,WH06,332,162
2025-09-08,PRD011,WH06,403,162
2025-09-15,PRD011,WH06,419,162
2025-09-22,PRD011,WH06,396,162
2025-09-29,PRD011,WH06,411,162
2025-10-06,PRD011,WH06,354,162
2025-10-13,PRD011,WH06,273,162
2025-10-20,PRD011,WH06,295,162
2025-10-27,PRD011,WH06,392,162
2025-11-03,PRD011,WH06,488,162
2025-11-10,PRD011,WH06,449,162
2025-11-17,PRD011,WH06,468,162
2025-11-24,PRD011,WH06,491,162
2025-12-01,PRD011,WH06,398,162
2025-12-08,PRD011,WH06,465,162
2025-12-15,PRD011,WH06,500,162
2025-12-22,PRD011,WH06,531,162
2025-12-29,PRD011,WH06,512,162
2024-01-01,PRD012,WH06,772,269
2024-01-08,PRD012,WH06,861,269
2024-01-15,PRD012,WH06,838,269
2024-01-22,PRD012,WH06,807,269
2024-01-29,PRD012,WH06,736,269
2024-02-05,PRD012,WH06,804,269
2024-02-12,PRD012,WH06,814,269
2024-02-19,PRD012,WH06,796,269
2024-02-26,PRD012,WH06,709,269
2024-03-04,PRD012,WH06,745,269
2024-03-11,PRD012,WH06,710,269
2024-03-18,PRD012,WH06,680,269
2024-03-25,PRD012,WH06,604,269
2024-04-01,PRD012,WH06,587,269
2024-04-08,PRD012,WH06,686,269
2024-04-15,PRD012,WH06,717,269
2024-04-22,PRD012,WH06,680,269
2024-04-29,PRD012,WH06,596,269
2024-05-06,PRD012,WH06,637,269
2024-05-13,PRD012,WH06,607,269
2024-05-20,PRD012,WH06,535,269
2024-05-27,PRD012,WH06,494,269
2024-06-03,PRD012,WH06,522,269
2024-06-10,PRD012,WH06,416,269
2024-06-17,PRD012,WH06,308,269
2024-06-24,PRD012,WH06,331,269
2024-07-01,PRD012,WH06,399,269
2024-07-08,PRD012,WH06,307,269
2024-07-15,PRD012,WH06,371,269
2024-07-22,PRD012,WH06,286,269
2024-07-29,PRD012,WH06,209,269
2024-08-05,PRD012,WH06,231,269
2024-08-12,PRD012,WH06,121,269
2024-08-19,PRD012,WH06,11,269
2024-08-26,PRD012,WH06,0,269
2024-09-02,PRD012,WH06,0,269
2024-09-09,PRD012,WH06,0,269
2024-09-16,PRD012,WH06,0,269
2024-09-23,PRD012,WH06,0,269
2024-09-30,PRD012,WH06,0,269
2024-10-07,PRD012,WH06,0,269
2024-10-14,PRD012,WH06,0,269
2024-10-21,PRD012,WH06,0,269
2024-10-28,PRD012,WH06,0,269
2024-11-04,PRD012,WH06,0,269
2024-11-11,PRD012,WH06,0,269
2024-11-18,PRD012,WH06,71,269
2024-11-25,PRD012,WH06,45,269
2024-12-02,PRD012,WH06,0,269
2024-12-09,PRD012,WH06,0,269
2024-12-16,PRD012,WH06,74,269
2024-12-23,PRD012,WH06,42,269
2024-12-30,PRD012,WH06,15,269
2025-01-06,PRD012,WH06,0,269
2025-01-13,PRD012,WH06,0,269
2025-01-20,PRD012,WH06,28,269
2025-01-27,PRD012,WH06,51,269
2025-02-03,PRD012,WH06,0,269
2025-02-10,PRD012,WH06,32,269
2025-02-17,PRD012,WH06,0,269
2025-02-24,PRD012,WH06,0,269
2025-03-03,PRD012,WH06,14,269
2025-03-10,PRD012,WH06,25,269
2025-03-17,PRD012,WH06,0,269
2025-03-24,PRD012,WH06,0,269
2025-03-31,PRD012,WH06,53,269
2025-04-07,PRD012,WH06,0,269
2025-04-14,PRD012,WH06,77,269
2025-04-21,PRD012,WH06,0,269
2025-04-28,PRD012,WH06,0,269
2025-05-05,PRD012,WH06,0,269
2025-05-12,PRD012,WH06,80,269
2025-05-19,PRD012,WH06,50,269
2025-05-26,PRD012,WH06,54,269
2025-06-02,PRD012,WH06,0,269
2025-06-09,PRD012,WH06,44,269
2025-06-16,PRD012,WH06,142,269
2025-06-23,PRD012,WH06,139,269
2025-06-30,PRD012,WH06,32,269
2025-07-07,PRD012,WH06,127,269
2025-07-14,PRD012,WH06,73,269
2025-07-21,PRD012,WH06,0,269
2025-07-28,PRD012,WH06,0,269
2025-08-04,PRD012,WH06,0,269
2025-08-11,PRD012,WH06,0,269
2025-08-18,PRD012,WH06,0,269
2025-08-25,PRD012,WH06,29,269
2025-09-01,PRD012,WH06,67,269
2025-09-08,PRD012,WH06,0,269
2025-09-15,PRD012,WH06,70,269
2025-09-22,PRD012,WH06,136,269
2025-09-29,PRD012,WH06,226,269
2025-10-06,PRD012,WH06,265,269
2025-10-13,PRD012,WH06,334,269
2025-10-20,PRD012,WH06,225,269
2025-10-27,PRD012,WH06,110,269
2025-11-03,PRD012,WH06,21,269
2025-11-10,PRD012,WH06,36,269
2025-11-17,PRD012,WH06,78,269
2025-11-24,PRD012,WH06,36,269
2025-12-01,PRD012,WH06,135,269
2025-12-08,PRD012,WH06,72,269
2025-12-15,PRD012,WH06,0,269
2025-12-22,PRD012,WH06,0,269
2025-12-29,PRD012,WH06,0,269
2024-01-01,PRD013,WH06,594,273
2024-01-08,PRD013,WH06,516,273
2024-01-15,PRD013,WH06,398,273
2024-01-22,PRD013,WH06,469,273
2024-01-29,PRD013,WH06,421,273
2024-02-05,PRD013,WH06,495,273
2024-02-12,PRD013,WH06,585,273
2024-02-19,PRD013,WH06,660,273
2024-02-26,PRD013,WH06,545,273
2024-03-04,PRD013,WH06,500,273
